under_body2_AX,under_body2_AY,under_body2_AZ,under_body2_GX,under_body2_GY,under_body2_GZ,under_body3_AX,under_body3_AY,under_body3_AZ,under_body3_GX,under_body3_GY,under_body3_GZ
4492,4380,-9364,-12851,-2885,-16666,-8604,30956,32767,-17212,7002,141
32767,6460,13176,-19708,32767,-18130,-32768,23072,-14332,8662,-22291,8412
32767,21316,15412,2178,-17628,32767,3712,-6448,-27792,-4745,-32768,-3962
-16168,32767,32767,-27451,928,-18452,-16704,3800,12640,7479,-19983,13319
32767,2140,23416,1511,-32768,-27150,32767,-19844,-32768,13131,27869,26333
1692,-20856,-21492,-7417,32329,-18221,-32768,12204,13960,17514,32767,-13678
2644,8344,12480,6159,-7016,-16672,-3696,-17112,32767,-7899,-1789,-6687
-5064,-12120,-27848,14388,-32768,23738,-32768,-2276,-32768,252,-32768,16221
32767,12096,23328,-25306,-24741,30394,30036,-10952,-25140,-2095,-27721,-8318
-12056,-2100,21436,15323,25854,3623,2432,2672,21884,23789,-814,-1154
-14064,-21908,-15788,5292,18212,-398,-25044,1952,10340,0,0,0
-804,9936,-1116,32767,9033,11507,-10092,-8520,16380,5095,-10051,-5424
31996,-17188,-2472,19754,778,32767,-32768,-17816,-32768,8625,-31625,20945
13164,14376,-7480,-11110,-13597,31719,19736,2192,-22764,-12481,-21518,-7941
-2260,-4764,27820,13779,-2664,3743,-9332,21844,-32448,-608,32444,11019
32767,-18488,-6712,17874,9245,-32768,-32768,-7664,-29488,7445,32767,-9727
-5996,-5208,-27688,-3382,-2250,-4714,-10324,18456,25012,2649,30446,-10214
-5732,8980,29424,-6872,-32768,807,-21772,6320,9728,7052,-18104,-4673
32767,-11800,800,-3234,-10712,32767,-10364,-6324,-32768,5436,-20590,16147
456,32767,10388,-9059,32767,21090,5512,8100,-9656,-17140,-22475,1135
29132,26160,800,21059,-597,-2968,-22032,4952,17600,-32768,4772,1335
1468,4072,8308,-16840,1426,-20983,-15728,16852,28520,6489,19178,-3613
32767,28000,32767,-7356,32767,-13408,-32768,23296,-9740,14354,-18672,6602
32767,9856,11412,-1113,-9821,32767,792,-4664,-30740,3594,-21526,4623
-4888,32767,16616,-22198,-8803,3590,-3712,1912,4512,-11550,-27851,3767
32767,23012,-10484,23326,-8359,-4901,-28160,-32768,-32768,-29871,32767,5358
23988,-17412,-12832,-3857,23791,-25091,-32768,17636,1428,7645,32767,-15797
-380,2272,1432,-8769,426,-10598,-9420,22944,32767,-20505,12006,-2147
32767,-32768,-1364,-32768,-24421,-7997,-32768,376,-18812,466,-25516,2746
32767,20584,23616,-7013,-19246,32767,4336,-1492,-25964,1410,-32768,-5897
-11828,32767,27456,-18290,11813,-9685,-10460,652,11900,-4641,-14609,11409
32767,4456,21476,-2787,-32768,-25414,700,-32768,-32768,6442,14930,32767
11920,-21940,-12496,-6115,32294,-19826,-32768,3812,9036,2826,32767,-14188
156,5728,2168,-9870,-1103,-11850,-5228,10404,32767,-30064,15282,-488
-3328,-32768,-32768,-21530,-20674,-7833,-32768,-5412,-24660,-6970,-28565,9983
32767,20796,32767,-10899,-27488,32767,11852,-6296,-23620,-8548,-32768,-8486
-19932,32156,30132,-8819,5172,-9510,-14928,160,21832,3900,-17436,13146
32767,-14468,10464,-11513,2818,-32768,32767,-10660,-32768,25351,28253,-44
3036,-20808,-17616,-3969,22779,-12875,-32768,4704,11516,8782,32767,-9536
2660,10408,11740,3376,-7091,-14760,-5312,-12832,27784,-7373,9903,-2618
1228,-6104,-26512,29701,-32768,29555,-32768,-10076,-32768,-189,-32768,13710
28088,10064,8420,-17641,-30087,27317,24192,-7008,-21220,4015,-21259,-2283
-11952,-1656,28972,13818,13653,5111,12496,6236,19696,9586,-16430,4362
32767,-13264,632,-2441,13894,-32768,-32768,-8088,-32768,22204,31551,-16040
-14044,-12560,-14324,2716,19186,-1702,-13968,13056,12352,14687,32767,-10288
-14076,-11832,-26260,32767,-16095,19093,-12224,-13972,17164,4636,-6490,-6646
32767,-13752,-4156,17591,18291,26233,-32768,-18612,-32768,18387,-30251,20286
10540,20328,-4124,6996,6642,32767,21904,5992,-12600,-11487,-25316,-3889
-9556,-5376,-13256,2494,6570,-1413,-9868,12128,15064,18281,32767,-10615
1152,-8744,-6064,23270,-20912,20023,-15944,-8504,18240,5151,-8427,-6413
32767,-15684,-1376,170,-6175,30916,-30692,-6304,-32768,16718,-25989,23275
9264,29020,3612,-1915,22504,32767,11808,12620,-13372,-16637,-17241,-1699
5656,4772,24048,10693,9966,-2981,-3944,14268,-32768,-25593,21330,10449
-7288,1416,-24992,3346,-7993,-7619,-10184,13756,7516,8856,11912,-6515
32767,-32768,-22092,-32768,6975,-3720,-32768,7044,-8612,4569,-19185,3191
32767,15652,21968,975,-11345,32767,-3848,-4152,-24124,0,0,0
1292,30472,11080,-9529,1135,12344,7168,5032,-500,-17887,-19591,-130
24448,16692,-4348,17517,14008,-8428,-32768,-9200,-32768,0,0,0
-7352,12384,-25196,24586,-15978,-14054,-2936,-2340,8632,-11599,10014,-8798
32767,-32768,-32768,-32768,-13471,-2443,-32768,18112,-18960,-532,-20923,8096
32767,9436,10032,6397,-11315,23936,-5620,-13424,-24372,-7774,-26334,443
6480,16256,2156,22343,20577,16835,7548,6412,5060,-7242,-11366,-1181
4492,3596,7236,19520,8015,-3082,6028,10880,-17008,-32516,6045,-3911
32767,-16256,19912,30226,16076,-20830,11736,-4884,-24384,28575,8885,3554
11948,-3172,-12524,32767,-763,16972,-16080,-6316,19000,-7288,9072,-5458
-3584,6564,-572,-2510,13651,-1710,-4140,3728,8056,-32768,-4859,-6093
23116,-1740,-10880,17325,-2622,18698,-32768,7764,-26728,-32768,-21756,-552
32532,14268,12384,6135,-4415,27125,-8580,-2056,-11288,-3620,-12003,-518
-12568,1164,-18416,10225,3478,3443,-12448,6332,13628,16753,17899,-7392
2548,11348,32767,-4905,-10647,4126,-7460,-4584,14716,-9673,-6111,-2937
32767,10056,-17968,8268,-10276,24499,-32768,-4040,-32584,-2433,-32768,12394
21568,8584,28908,-9282,-12920,24671,16220,6560,-13136,-5600,-18841,-937
-4388,5088,27352,5115,5831,-8735,4704,15968,-32768,1653,21919,4657
32767,-16456,268,6918,23289,-32768,-32768,-19992,-29040,22092,26642,-10457
-3676,-14312,-17556,15132,11761,-3606,-30248,-13144,20912,-4293,27360,172
1504,-17084,-32768,18448,-24647,16385,-32768,-3004,-24176,0,0,0
32767,9296,29080,-9379,-13380,32767,5780,-5380,-21280,-5998,-26748,-5813
-10640,32767,25772,-15635,1210,-11306,-4492,1348,14492,14574,-24406,10384
32767,-5576,7868,164,4484,-28178,12692,-4692,-23968,27325,26237,-2914
6500,-14668,-14828,-4942,27391,-12964,-32768,-8348,14800,3197,32767,-9557
1400,7324,4320,-220,-7202,-11399,-1532,-1836,32767,-24233,12724,-1545
1676,-15564,-32768,16791,-30024,17477,-32768,-3660,-28964,-5566,-30679,7855
32767,16644,26884,-8192,-19657,32767,11576,-3976,-22884,-4640,-29505,-7621
-19660,28564,32767,-7884,609,-8044,-7688,-2712,32767,1411,-28453,3200
32767,-10448,6796,-8875,-2742,-32768,7340,-17876,-28432,30194,22129,-4759
-316,-24028,-21356,194,21553,-8561,-32768,-4868,15812,1345,32767,-7180
1000,14380,6800,5587,-9034,-15308,-128,-10128,32767,-14697,7914,-1285
3752,-30140,-32768,11406,-32768,21252,-32768,-1908,-31052,-9470,-32159,7247
32767,13712,21720,-8650,-16720,30712,17864,-4960,-22768,-5126,-21130,-7057
-18572,9340,31024,2505,6588,-4918,4568,1016,30524,32241,-21563,2159
32767,-13144,3580,-9644,6538,-32768,-11540,-15072,-26884,0,0,0
-2956,-22832,-16892,4368,21844,-8476,-26616,-868,12944,8524,32767,-6554
-228,4824,5488,26309,-836,-3490,-412,-20104,30632,-12435,8421,-1648
29920,-12792,-22032,26330,-3776,28508,-32768,-9340,-32768,-62,-24462,11761
26328,10944,18668,-18544,-19493,26689,18256,1920,-17212,2781,-21201,-7381
-13600,-2256,22348,11126,20719,160,10516,6900,11992,19561,-11386,-3626
-2564,-27960,-18856,881,20882,-7430,-24332,-3904,14552,0,0,0
2912,15132,12596,16110,-2526,-11689,1052,-12232,30760,-10749,11266,-524
18636,-18164,-16628,28443,-15283,25741,-32768,-6532,-32768,1694,-27421,12753
31928,10228,24184,-20339,-19614,27782,18036,-3140,-20316,2617,-25519,-6427
-19576,2780,27976,14375,14688,1077,4316,1188,13528,25816,-17539,-4656
32767,-15832,8948,-7668,6490,-32768,-17740,-16752,-29256,0,0,0
-5436,-23960,-13708,4642,26440,-10415,-22488,1648,14220,0,0,0
384,6612,7508,15923,-6530,-6293,-5016,-13540,18404,339,1159,-2478
32767,-16224,-23232,26868,-5673,29531,-32768,-10508,-32768,-3254,-25579,17297
28156,11152,22068,-19409,-19678,28523,25540,-4896,-12252,-7965,-24046,-9477
32767,-16740,1104,-3051,11119,-32768,-32768,-10856,-32768,25260,30009,-15466
-10528,-24020,-14548,4782,20942,-3404,-20332,6852,9900,0,0,0
-5772,4696,-1424,32767,-14863,8983,-9180,-14444,20640,2748,-7435,-5366
32767,-18496,-7464,14246,-2209,31972,-32768,-11916,-32768,18386,-28188,22125
12396,15732,12824,-4003,6654,32767,18036,3808,-18012,-9153,-22305,-4590
1836,3056,24152,10816,5822,388,-32768,16592,32767,-28477,-22822,9430
32767,-14380,-4612,15921,12659,-32768,-32768,2084,-14952,9256,32767,-11319
-7292,-1116,-27012,-368,-837,-9319,-7832,19752,10980,-1155,30803,-9627
32767,-32768,-32768,-32768,-5189,1157,-32768,18932,-9520,7722,-20530,4450
32767,1980,6280,7349,-16178,32767,-7548,-7048,-31908,8839,-32477,2632
1972,31072,13428,-16281,-3394,11840,1916,7180,6220,-10501,-24823,4583
32767,-560,24252,-15971,-5119,-31926,32767,-14764,-22492,4838,18646,1351
12844,-16364,-18492,-5675,29908,-23091,-32768,-2208,2720,11907,32767,-13220
-10064,8972,264,-8700,7287,-9772,-10740,11528,23132,-4717,18588,-4594
14000,-2176,-26064,26987,-21864,22586,-32768,-10652,-18864,8363,-32768,12265
32767,6128,20616,-3633,-16074,28244,6104,-7188,-24576,7691,-32768,5455
120,26404,21300,-8750,7412,8742,6884,11136,-4440,17222,1280,3763
32767,-22272,14104,7297,15022,-30707,-22912,-608,-22832,-917,18288,-6550
-6796,-19788,-23156,30938,19042,-9683,-25404,4884,7920,18439,32767,-10499
23960,-24936,-22052,-32768,-19180,-12645,-32768,13284,14444,-8826,-12565,1278
12792,25184,8176,8072,-9580,23171,7232,1032,-9772,-6420,-21915,5556
28132,16452,7140,4987,4529,-3080,-32768,-16744,-32768,-18035,31924,464
30368,-9352,-7812,7240,11953,-19687,-27100,5732,-15580,9218,29038,-12428
3496,3408,1504,-9268,1167,-17172,-15776,10496,23976,4493,19576,-7644
14116,-32768,-6848,-32768,-10955,454,-32768,-4496,-3828,-19895,-28025,996
30848,-3308,4332,1230,-17727,22827,-17328,-2480,-27292,15583,-21714,13883
6584,25284,11664,-8601,12538,16337,-1576,6160,11400,-11059,-24038,3655
32767,7460,18152,-10586,-14744,-25646,17708,-11864,-24112,4673,11550,563
21392,-10604,-10392,4298,26530,-19873,-32768,5212,-652,9371,23882,-15124
-4076,4796,3376,-10894,5628,-14948,-10372,16936,25324,4629,14800,-4619
-5444,-13372,-30328,-2979,-21820,5883,-32768,-15440,-5444,-11231,-28848,701
32767,2256,15864,-4083,-12904,23926,-5116,-376,-29640,17116,-14219,9602
-1476,17300,22032,-22759,-5973,614,9276,7216,17880,-80,-21055,5602
32767,-14104,13716,-4385,13959,-24235,-10932,7128,-16864,11631,13521,-9009
8108,-16324,-20188,13310,24785,-12584,-20732,-1404,9552,11014,18320,-10241
1680,27584,32767,12759,11868,239,-11828,12708,9420,-17593,-7282,1231
26528,-12528,-1532,-3279,-3455,14284,-28932,-7000,-15968,10428,-22490,10968
28636,11068,14584,258,-14119,26197,-528,-4028,-16308,6805,-17887,2088
-20,27548,4820,-6163,2618,2756,7312,4496,-9616,16409,7202,652
32767,-9560,12204,-9609,342,-22534,-18452,-5304,-14828,14756,12256,-6764
20436,-9736,-5500,-2212,22289,-21997,-32376,9336,-724,10117,23189,-11653
-5884,-2236,-36,11662,-3891,-3215,-12840,8128,23516,3581,16431,-6057
6080,-10272,-17368,5704,-17810,12908,-32768,-14564,-6780,-15220,-25838,288
26348,-760,12084,1785,-4966,20310,-4768,-1640,-25548,13477,-18663,7318
4136,25744,11956,-8152,-4994,4978,1100,5960,31048,-7368,-28745,1820
32767,-16136,16452,6591,8321,-16971,-19276,-6076,-18520,5125,16793,-7213
15464,-4012,-9360,5417,19933,-14902,-24948,3928,2140,5673,22121,-9336
-3648,10144,18144,3651,8494,-11382,-9944,10704,23100,-5378,21458,-3478
21648,768,-9128,4293,-10804,14474,-32768,-17492,-10264,-1256,-24229,4975
24276,1888,11044,3031,-6454,16548,-4476,-1996,-23000,15265,-12759,9910
9532,19700,9372,-204,-2559,13464,3740,-4952,19028,-29636,-31387,-4771
19904,-7344,13776,-4922,5854,-12091,-19468,-2036,-16328,-3056,16136,-4379
18356,-3808,-4020,11849,9741,-12684,-20768,1684,-3636,7160,15829,-6707
4244,4804,9148,-8515,-1006,-18792,-12872,664,4780,-3166,13310,-4756
20348,-26012,7780,-26065,756,3354,-31556,12156,-2160,313,-7428,2764
20640,-7584,360,-265,-2415,14561,-18872,-6728,-14128,11092,-18568,6719
13716,2768,5448,-1155,-3937,13904,-60,320,-20352,-12321,-5359,5050
12768,8864,13860,-3480,2331,15452,9612,-10072,32767,5038,-32768,-2399
32767,11060,8996,14254,9268,-7040,-11124,-988,-32768,740,1153,11389
25528,-10736,4436,7540,5985,-22183,-16364,-436,-8028,-867,16530,-4020
4564,-8692,-8564,3281,6186,-10059,-13620,372,-1032,564,15181,-6211
16968,19896,26096,-13967,4739,-18838,-16080,-304,5540,-3497,14197,-3923
19112,-1764,1572,4880,-4090,12427,-23220,-7228,-16084,-12203,-15098,8062
14724,1984,5596,-3364,-5455,9005,-3780,-3816,-13312,-1996,-14051,4957
13096,6592,7412,-1286,-3739,9666,-10632,-4748,664,-32768,-19556,-3508
27588,-14468,6592,19662,12877,-3759,-7056,7404,-13360,-4350,12964,-3729
16172,-10268,536,16538,11653,-14765,-18232,2228,-7136,-3443,12026,-4961
5484,-5796,-7812,11025,4417,-7951,-13456,-6468,720,-5146,10771,-5267
9520,27800,23052,10824,14237,-13093,-16848,1664,11208,-13612,7036,-2691
3056,4196,-2740,26772,-112,11155,-26368,24748,-12340,-11590,-11580,5134
27012,3080,-2796,16176,-2163,15140,-27284,2352,-21652,-17864,-19540,5688
20616,6816,7172,7305,-1270,18120,416,-9496,-17128,-14473,-19908,-2432
256,27668,11992,2206,-2048,7767,2628,4000,19596,231,-16745,6718
27524,-14712,18748,5686,7784,-10444,-3792,-5856,-20052,14734,8773,-1673
32668,-6876,824,16398,21284,-21619,-32768,4204,-8076,-2032,17603,-7617
-10452,5428,-22160,12724,487,-4061,-17532,-1688,8192,-1166,10399,-3375
23524,-32768,-14436,4903,-16151,5218,-21396,7312,13380,-13739,-9298,-299
32767,8960,-17008,10084,-9336,21611,-32768,876,-31064,-812,-23577,12708
15440,19500,14128,7143,4313,26757,14144,-5204,-13012,-18204,-24429,-6276
-5444,4064,30108,-3761,5501,-8714,-4488,20408,-29328,7404,29142,8331
32767,-18872,7076,13972,16325,-29269,-32768,-3836,-25300,3647,28062,-10827
-2152,-14136,-17840,12379,15004,-3398,-20756,-7772,14728,254,27050,-4303
3284,-92,3592,10586,-10301,-114,-668,-11932,26408,-22483,11606,-1407
32767,-13844,-10484,14344,1088,24457,-32768,-4360,-32768,-1982,-19300,14609
24452,12520,25900,-8800,-9713,25349,18280,-13016,-24848,-18553,-24066,-2332
-13640,5944,28740,2268,7876,-4549,1704,-1268,19144,32767,-14773,3589
32767,-5660,1116,-2223,2280,-32768,-31776,-1832,-30780,16319,20348,-15295
-2564,-29600,-21416,-210,21516,-6645,-29416,-7156,18408,4303,29350,-3667
4380,11160,10832,13169,-10632,-11222,1944,-19580,31688,-11402,12153,-2392
15788,-10232,-27796,23021,-12847,26430,-32768,1608,-29768,-7853,-28302,11036
32767,15572,25476,-2625,-13719,30312,16072,-11084,-23012,-22326,-29548,-7227
-16684,7460,25444,4652,9252,-2510,-4,-2352,13208,32767,-11740,1527
32767,-7388,1732,-2679,-12201,-32768,-29724,-2940,-29576,16318,26049,-15037
-1836,-23796,-20464,693,20667,-8321,-23404,-3504,11612,2599,30808,-4849
4204,11484,14208,25888,-11518,-9392,-6920,-21080,20664,369,3659,-3021
32767,-20532,-12012,10120,-2803,31038,-32768,-9596,-32768,-3978,-27581,16743
23124,20416,19900,-20323,11261,29205,23472,-12464,-20352,-24316,-24650,-7644
-192,-4408,21556,7944,11449,-3920,20256,4788,-31960,30280,31649,9089
32767,-24724,2668,10708,4704,-32768,-32768,-4320,-30796,2973,32767,-11546
-15436,-21304,-16264,2604,12011,-171,-9340,13940,18776,7039,29615,-7795
4340,20852,4936,25338,-32768,19467,-22496,10064,12940,7731,-16290,-6300
32767,-6796,-8428,-1109,-11148,32767,-25760,-6996,-32768,16502,-20220,21172
-12100,32767,11280,-5927,32767,24017,7584,3848,-13852,-8267,-28745,-1355
32767,30292,9296,19886,-15530,-4541,-4564,-32768,-32768,-10986,32767,3815
17376,-20584,-13416,2105,27894,-23217,-32768,21328,-6872,9017,32767,-20278
3044,4180,6508,-7125,2329,-14551,-5068,18400,32767,-21193,21888,-1560
28568,-32768,-11556,-32768,-15205,-4002,-32768,276,-24612,1455,-28084,10290
32767,16012,25376,4558,-21711,32767,13768,-9764,-27488,-10064,-32768,-8278
-32768,32767,22360,-15888,-11770,-20149,-15080,4672,22444,3395,-20905,15697
32767,4704,32767,8235,-32768,-29156,25668,-32768,-32768,23061,10693,28624
3324,-18824,-21468,-13311,32767,-16208,-32768,-7724,22232,16059,32767,-8461
-120,21288,17004,3081,-10683,-21669,-4912,-7652,23236,-20041,10065,-473
14724,-18016,-32768,20037,-32768,28704,-32768,-9732,-32768,1940,-30166,12739
31008,17540,29120,-31308,468,27886,25936,-11344,-25276,-6101,-32768,-5776
-22548,-5764,3796,21043,32767,-1571,8608,-680,32767,1265,-13549,1188
32767,32767,32767,17636,-32768,-32768,-12220,10408,15568,25796,25564,-12487
-11924,-1224,-7988,-32020,-32768,-24029,-20680,-2796,17248,-3118,-12542,-5742
0,0,0,0,0,0,8016,8148,-15660,-16228,-24179,4364
8290,-12249,6155,28288,225,24832,-7260,20696,32767,-25140,16122,-226
248,-9209,5131,-129,-129,-256,-32768,-3016,-19976,4071,-28067,4425
14428,17535,-245,-129,-129,-256,13672,-4912,-25268,-4686,-25885,-3273
10479,-31690,-22517,127,-24,7936,-12972,-7880,25368,-6119,-28021,8588
-31617,-129,-245,25984,128,0,-32768,1848,11868,0,0,0
2274,-3854,15371,-128,127,-256,-3760,-13304,32767,-14032,11246,142
-5082,26679,22539,-22036,-17913,9472,-32768,-3240,-32768,3924,-31937,14887
20607,-129,-245,29823,-129,-256,17028,-5452,-22900,660,-32768,-3723
-30592,127,-245,-129,-129,-256,4944,-5068,20156,12655,-5936,4864
28736,16404,-10229,-3712,17,24576,-30032,2644,12396,2899,32767,-6365
9036,22664,32767,-1081,-32768,-32768,-13732,2276,14840,-2181,-13104,-5168
19940,32767,32767,32767,32767,-32768,16856,2608,-8392,-22068,-32768,-9187
-28060,-17844,2288,-18506,14827,14483,1000,14184,-32768,-18852,27199,10466
2308,-32768,32767,-32768,-27704,-32768,-32768,-12528,-29556,10560,32767,-12101
27212,32767,32767,-32768,32767,-32768,-10496,18524,19548,23730,18691,-11122
6588,5812,18532,-32768,-32768,-32768,-17800,220,15956,4175,-12252,-5543
8380,-10588,3060,32767,-32768,-32768,-31640,-9272,-32768,17602,-28276,25840
-5660,5396,32767,32767,32767,32767,7992,8376,-12252,-14308,-17342,-4354
-15904,3056,23904,-32768,32767,-7998,-27800,3384,2532,-24883,-10121,11513
-26052,-23968,30220,32767,32767,32767,-32768,2204,-20728,3360,32767,-11472
5560,22304,32767,-32768,-32768,-32768,8,22008,25312,24938,21359,-5137
-32,-5512,6836,32767,-32768,32767,-26544,17524,984,9747,-10627,-1702
15320,32767,32767,0,0,0,-21708,-2880,-32768,15352,-14872,20764
-2360,1900,29868,-32768,-32768,31404,7124,15876,-14696,-11073,-30002,10389
4320,1652,7252,-15298,-8054,29712,-32768,-13080,5932,-32768,11815,-6377
-27548,-4196,-440,32767,32767,32767,-1636,-6660,-28844,11666,-27727,7790
-17432,12864,12992,-32768,-32768,7269,-6332,-412,14464,-16583,-24917,9145
17220,11784,24080,-32768,32767,-6436,-32768,-32768,-4460,-32768,32767,12533
15040,-4504,32767,14574,32767,11423,0,0,0,0,0,0
11068,17280,30192,-32768,32767,-32768,-28692,760,7272,12803,17426,-14567
9348,12396,6028,9978,-32768,-32768,-3532,6432,8844,-7521,8905,-3786
15760,32767,-4204,-11320,17982,-32768,-32768,-23184,-2832,-6992,-16128,4222
15744,24156,32767,32767,32767,14217,-12580,-6588,-19132,32767,-14695,11305
-4816,5432,-2416,-32768,-32768,-32768,-24220,-32768,-32768,-9808,834,15418
22696,13452,32767,32469,32767,-32768,-18940,2580,-5692,10162,17393,-9469
-4764,-15316,-4432,-32768,-32768,32767,-5588,3084,17188,20055,8656,-5506
-10148,-5020,-15852,-24050,26172,-32768,-6260,-13012,-504,10964,-9083,-2811
24264,29756,32767,-16222,32767,-32768,-32768,-5956,-12052,32767,-22913,-993
-2680,1708,4468,0,0,0,4460,9844,-10180,1891,857,1669
-32768,-32768,-32768,32767,-32768,-32768,-16184,11632,-16480,20616,15667,-10079
32767,32767,32767,32767,-32768,32767,-28420,-8996,16652,-3711,27697,-6473
5204,9676,17280,-32768,-32768,-32768,-7580,12144,30344,-17652,7362,2435
-20596,536,4220,-27035,-32768,9511,-32768,-17608,-23140,19214,-26018,5237
5192,32767,32767,32767,32767,32767,1588,4580,-25440,16715,-21533,3317
-32768,32767,32767,31652,-32768,-32768,-3632,3388,16812,-11029,-9746,-193
6992,-4148,15968,-31275,32767,-19891,-10052,-1584,-19048,22810,16404,-3444
-3816,32767,32767,32767,-32768,-32768,-32768,3116,1476,-10771,25563,-9314
3736,-11492,-9512,-32768,32767,-32768,-8544,18496,32767,-12269,7913,474
-28040,832,-5432,-10519,-32768,-26030,-32768,1496,-15780,9392,-25996,8936
11916,32767,32767,32767,32767,32767,-3192,-7332,-23096,-201,-32768,-2464
-17492,-9092,3360,-5178,-32768,32767,352,6688,12532,-6976,-13161,4215
-32768,-23112,-32768,-32768,32767,32767,-32768,-31392,-32768,-5661,32767,6041
